flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
37,C_Ckriceb,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
38,C_Flour_rice,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
39,C_Bev_ferm,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
41,C_Cer_brkf,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
44,C_Barly,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
45,C_Barlt,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
46,C_Barld,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
47,C_Bran_ bar,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
48,C_Flour_barl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
49,C_Maltt,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
50,C_Malt_ext,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
51,C_Beer_barl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
56,C_Maize,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
57,C_Germe,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
58,C_Flour_maiz,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
59,C_Bran_ mai,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
60,C_Oil_maiz,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
61,C_Ckmaize,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
63,C_Gluten_mais,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
64,C_Starch_maiz,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
66,C_Beer_millet,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
71,C_Ryee,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
72,C_Flour_rye,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
73,C_Bran_ rye,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
75,C_Oatss,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
76,C_Oatsd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
77,C_Bran_ oat,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
79,C_Millt,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
80,C_Flour_mill,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
81,C_Bran_ mil,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
82,C_Beer_maiz,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
83,C_Sorgm,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
84,C_Flour_sorg,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
85,C_Bran_ sor,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
86,C_Beer_sorg,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
89,C_Buckt,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
90,C_Flour_buck,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
91,C_Bran_ buc,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
92,C_Quina,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
94,C_Fonio,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
95,C_Flour_foni,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
96,C_Bran_ fon,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
97,C_Trite,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
98,C_Flour_trit,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
99,C_Bran_ tri,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
101,C_Canad,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
103,C_Graid,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
104,C_Flour_mixe,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
105,C_Bran_ mix,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
108,C_Ceres,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
110,C_Wafes,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
111,C_Flou_nes,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
112,C_Bran_ cer,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
113,C_Cer_prep,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
114,C_Mixes,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
116,C_Potas,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
118,C_Potan,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
119,C_Starch_pota,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
121,C_Tapis,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
122,C_Swees,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
125,C_Cassa,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
126,C_Flour_cass,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
127,C_Tapia,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
128,C_Cassd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
129,C_Starch_cass,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
135,C_Yaut_amx,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
136,C_Taro,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
137,C_Yams,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
150,C_Flour_rice,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
154,C_Frucr,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
156,C_Sugae,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
157,C_Sugat,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
158,C_Sugar_nc,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
161,C_Sugacrs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
162,C_Sugar_rc,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
163,C_Sugar_rc,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
165,C_Molas,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
166,C_Frucr,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
167,C_Sugarn,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
168,C_Suga_ery,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
172,C_Gluce,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
173,C_Lacte,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
175,C_Isoge,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
176,C_Beany,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
181,C_Broay,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
187,C_Peasy,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
191,C_Chick,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
195,C_Cowpea,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
197,C_Piges,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
201,C_Lents,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
203,C_Bambs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
205,C_Vetcs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
210,C_Lupis,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
212,C_Flour_puls,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
213,C_Bran_ pul,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
216,C_Brazl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
217,C_Cashl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
220,C_Chest,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
221,C_Almol,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
222,C_Walnl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
223,C_Pists,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
224,C_Kola,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
225,C_Hazel,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
226,C_Arecs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
229,C_Brazd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
230,C_Cashd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
231,C_Almod,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
232,C_Walnd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
233,C_Haze_shld,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
234,C_Nutss,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
236,C_Soybs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
237,C_Oil_soyb,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
238,C_Cksoyb,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
239,C_Soyace,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
240,C_Soyate,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
241,C_Soyard,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
242,C_Groul,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
243,C_Grou_shld,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
244,C_Oil_grou,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
245,C_Ckgound,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
246,C_Grou_prep,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
247,C_Peanr,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
249,C_Cocon,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
250,C_Cocod,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
251,C_Copra,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
252,C_Oil_coco,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
253,C_Ckcopra,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
254,C_palm,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
256,C_Palm_els,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
257,C_Oil_palm,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
258,C_Oil_pal_ker,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
259,C_Ckpalm,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
260,C_Olivs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
261,C_Oil_olive,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
262,C_Oliv_ved,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
263,C_Kari,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
264,C_Butts,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
266,C_cOil_beans,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
267,C_Sunfd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
268,C_Oil_sunf,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
269,C_Cksunf,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
270,C_Raped,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
271,C_Oil_rape,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
272,C_Ckrapes,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
274,C_Oil_olivres,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
276,C_Oil_tung,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
277,C_Jojod,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
280,C_Saffd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
281,C_Oil_saff,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
282,C_Cksaffl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
289,C_Sesad,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
290,C_Oil_sesa,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
291,C_Cksesam,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
292,C_Mustd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
293,C_Oil_must,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
294,C_Ckmust,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
295,C_Flour_must,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
296,C_Poppd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
297,C_Oil_popp,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
299,C_Melonse,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
305,C_Talld,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
306,C_Vegew,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
310,C_Kapot,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
311,C_Kapol,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
312,C_Kapod,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
313,C_Oil_kapo,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
314,C_Ckkapok,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
328,C_seed_cotton,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
329,C_Cottd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
331,C_Oil_cott,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
332,C_Ckcotton,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
333,C_Linsd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
334,C_Oil_lins,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
335,C_Cklins,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
336,C_Hempd,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
337,C_Oil_hemp,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
338,C_Ckseednes,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
341,C_Ckseednes,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
358,C_Cabbs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
366,C_Artis,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
367,C_Aspas,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
372,C_Letty,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
373,C_Spinh,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
378,C_Casss,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
388,C_Tomas,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
390,C_Juice_toma,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
391,C_Tomae,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
392,C_Tomad,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
393,C_Cauli,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
394,C_Pumps,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
397,C_Cucus,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
399,C_Eggpl,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
401,C_Pepp,fcl,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
402,C_Onion,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
403,C_Onioy,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
406,C_Garlc,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
407,C_Leeks,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
414,C_Beann,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
417,C_Peasn,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
420,C_Vegleg_nes,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
423,C_Stris,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
426,C_Carrs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
430,C_Okraa,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
446,C_Maizn,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
447,C_Sween,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
448,C_Sweed,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
449,C_Mushs,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
450,C_Mush_dry,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
451,C_Mush_can,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
459,C_Chics,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
461,C_Caros,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
466,C_Juice_vege,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
469,C_Vege_ted,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
476,C_Vegeh,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
486,C_Banas,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
489,C_Plans,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
490,C_Orans,fcl,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
