activitytype_from,activitytype_to,classification_from,classification_to,comment,skos_uri
A_Walnd,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Apriy,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plum,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pasta,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Brazd,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cashd,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cassd,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Frozfrui,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cocod,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Figsd,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kapod,A_OFOD,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Othvoils,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilrape,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilsoy,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vegfats,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oiloliv,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilpalm,A_VOIL,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Appls,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Apris,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Aspas,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Beann,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Berrs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vegleg_nes,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Broay,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cabbs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Carrs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cauli,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chers,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cucus,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Currs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Eggpl,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Gooss,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Graps,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Leeks,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Letty,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Lupis,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Onioy,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peacs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pears,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peasy,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peasn,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plums,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Potas,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pulss,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pumps,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Rasps,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cherr,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Spinh,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Stras,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tomas,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_oVege_fresh,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vetcs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Walnl,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Wates,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Almol,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Anisr,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Avocs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Banas,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Beany,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Blues,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chick,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_cit,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Figss,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_frtrop_nes,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Grapf,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kiwi,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Lemos,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Lents,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mangs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Melon,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Nutss,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Olivs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Orans,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Papas,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Perss,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pines,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pists,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Swees,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tmand,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chics,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Quins,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chest,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Crans,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_fresh,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Hazel,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Onion,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Brazl,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cashl,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cashe,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cassa,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cocon,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Jute,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mate,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tung_nuts,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Yams,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_palm,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Artis,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Clovs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cowpea,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Dates,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Roots,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_ston,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Taro,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Okraa,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Stris,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Arecs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kapot,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Piges,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Plans,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_oFru_pom,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Bambs,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kola,A_FVEG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pork_proc,A_PPIG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_pPigmeat,A_PPIG,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Barly,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Ceres,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Germe,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Maizn,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Hops,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Maize,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Millt,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Graid,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mushs,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oatss,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Poppd,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Ryee,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sorgm,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Trite,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Buckt,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Fonio,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Quina,A_OCER,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Beef_proc,A_PCAT,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_pBovmeat,A_PCAT,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Beer,A_BEVR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Othalbev,A_BEVR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Wine,A_BEVR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Prorice,A_RICE,bonsut_v2_0,hexio_v_3_3_18,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
A_Prmilk,A_DAIR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chiln,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Garlc,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tobac,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Peppt,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Chily,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Spics,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cocoa,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Coffn,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pepp,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Teaa,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Cinn,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Gingr,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vania,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Caros,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Nutms,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pyred,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Kari,A_OTCR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_pMuGomeat,A_POME,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Germt,A_WHEA,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Wheat,A_WHEA,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sugar,A_SUGR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Hempd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Linsd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Oilss,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Raped,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Soybs,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sunfd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Canad,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Seedcot,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Groul,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Saffd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Mustd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Castd,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sesad,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Melonse,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Talld,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Jojod,A_OILS,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Poleggs,A_PLTR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_lPolmeat,A_PLTR,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Honel,A_OANP,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Silk_ree,A_OANP,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Silkw,A_OANP,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
A_Snaia,A_OANP,bonsut_v2_0,hexio_v_3_3_18,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
