activitytype_from,activitytype_to,classification_from,classification_to,comment,skos_uri
021,ai_31,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
022,ai_17,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
023,ai_17,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
024,ai_18,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
025,ai_2012,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
026,ai_20,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
027,ai_20,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
028,ai_20,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
029,ai_2013_01,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
030,ai_203,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
031,ai_21,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
032,ai_202,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
033,ai_192,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
033,ai_2011_07_01,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
034,ai_191,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
035,ai_222,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
036,ai_221,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
037,ai_15,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
038,ai_231,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
039,ai_2394,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
039,ai_2395,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
040,ai_2391,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
040,ai_2392,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
040,ai_2393,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
041,ai_2396,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
041,ai_2399,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
042,ai_241,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
043,ai_241,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2511,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2512,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2513,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_252,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2591,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2592,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2593,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2599,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
044,ai_2431,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
045,ai_2591,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
046,ai_2432,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
046,ai_242,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
047,ai_242,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
047,ai_2011_07_09,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
047,ai_2731,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
047,ai_2732,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
048,ai_2511,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
049,ai_2512,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2592,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2593,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2599,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2512,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2513,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_252,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2811,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2812,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2813,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2814,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2815,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2816,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2818,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2819,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
051,ai_2816,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
051,ai_2818,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
051,ai_282,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_2651,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
052,ai_266,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_267,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_2817,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_325,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
053,ai_261,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
054,ai_268,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
055,ai_271,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
055,ai_2733,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
055,ai_279,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
056,ai_275,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
057,ai_2651,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
058,ai_272,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
058,ai_274,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
058,ai_279,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
059,ai_263,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
059,ai_264,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
060,ai_262,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
060,ai_264,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
061,ai_291,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
061,ai_292,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
062,ai_292,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
062,ai_293,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
063,ai_301,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
064,ai_302,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_303,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_304,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_309,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_2652,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_268,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
065,ai_321,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_322,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_323,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_324,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_325,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
065,ai_329,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
066,at_383,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
067,ai_f,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
067,ai_332,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
068,ai_351,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
069,ai_352,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
069,ai_353,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
070,at_36,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
070,at_37,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_381,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_382,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_383,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
072,ai_46,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
072,ai_451,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
073,ai_47,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
073,ai_453,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
073,ai_454,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
073,ai_451,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
074,ai_64,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
074,ai_651,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
074,ai_652,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
074,ai_66,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
075,ai_68B,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
076,ai_68B,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
077,ai_491,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
077,ai_492,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
077,ai_493,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_50,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_51,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_52,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_79,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
078,ai_53,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
079,ai_61,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
080,ai_60,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
080,ai_591,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
081,ai_62,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
081,ai_639,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
082,ai_631,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
083,ai_58,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
084,ai_85,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
085,ai_72,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
085,ai_72,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
085,ai_749,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
086,ai_86,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
087,ai_86,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
088,ai_8412,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
089,ai_653,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
089,ai_87,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
089,ai_88,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
090,ai_87,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
091,ai_94,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
092,ai_77,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
093,ai_73,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
094,ai_331,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
094,ai_452,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
094,ai_454,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
095,ai_69,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_70,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_71,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_741,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_742,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_749,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
095,ai_78,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_80,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_81,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
095,ai_74,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
096,ai_55,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
097,ai_56,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
098,ai_9601,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
098,ai_9602,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
099,ai_59,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
099,ai_591,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
099,ai_592,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
100,ai_75,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
101,ai_95,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
101,ai_9603,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
101,ai_9609,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
102,A_NS_transf,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
120,at_37,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
121,at_36,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_381,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_382,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
121,at_383,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
122,ai_491,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
122,ai_492,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
123,ai_841,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
123,ai_842,japan_activ,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
123,ai_843,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
124,ai_85,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
125,ai_56,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
126,ai_72,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
127,ai_8412,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
128,ai_653,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_843,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_87,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
128,ai_88,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
129,ai_101,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
130,ai_85,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
131,ai_56,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
132,ai_72,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
132,ai_72,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
132,ai_749,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
133,ai_87,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
133,ai_88,japan_activ,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
134,ai_94,japan_activ,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
312,ahc,japan_activ,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
