flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
fi_21432_2,21400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_21433_2,21400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_21435_2,21400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_21439_1,21400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2002_90,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_11,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_12,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_19,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_31,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_39,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_81,21400-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2009_89,21400-2,bonsai_v2_0,undata_ics,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_2009_89,21400-2,bonsai_v2_0,undata_ics,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_0811_10,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_0811_20,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_0811_90,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_20,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_30,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_40,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_50,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_60,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_1211_90,21510-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_21494,21520-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21621,21610-0,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_21529_2,21620-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21611,21630-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21681,21630-2,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21671,21630-3,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21621,21630-4,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_21612,21650-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21682,21650-2,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21672,21650-3,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21691_3,21660-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_21700,21680-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22110,22110-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22120,22120-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2221,22910-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22222,22920-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22230,22930-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22241,22940-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2225,22950-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_22270,22970-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23110,23110-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23120,23120-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23170_2,23120-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23130,23130-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23140,23150-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23161,23160-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2331,23310-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23410,23410-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23420,23420-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23490,23430-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23520,23500-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2351,23510-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2365,23600-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2366,23600-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2362,23620-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2363,23630-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23670,23670-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23710,23710-0,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_23710,23720-0,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_23911,23911-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23912,23912-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_01620,23913-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23991,23991-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_23994,23994-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34131,24100-1,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_24131,24130-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_24211,24210-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_24212,24210-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_24310,24310-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_24320,24320-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2201_10,24410-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_2201_90,24410-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_244,24490-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_25020,25010-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_250,25090-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26110,26110-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26130,26130-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26520,26150-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26530,26150-0,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26320,26300-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26340,26300-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26360,26300-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26370,26300-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26310,26310-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26350,26350-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26430,26400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26440,26400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26450,26400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26461,26400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26462,26400-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26410,26410-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26422,26420-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_265,26500-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26510,26510-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26560,26560-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26610,26600-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26710,26700-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26810,26800-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26820,26800-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26830,26800-1,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26890,26890-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27110,27110-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27120,27120-1,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_27120,27120-2,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_27120,27120-3,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_27130,27130-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27150,27150-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27160,27160-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27210,27210-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27220,27220-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27230,27230-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27310,27310-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27911,27911-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27922,27922-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27991,27991-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27996,27996-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_27998,27998-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_281,28100-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28210,28210-1,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28210,28210-2,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28221,28221-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28222,28222-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28223,28223-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28224,28224-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28225,28225-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28226,28226-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28227,28227-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28228,28228-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28231,28231-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28232,28232-1,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28232,28232-2,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28233,28233-1,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28233,28233-2,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28233,28233-3,bonsai_v2_0,undata_ics,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_28234,28234-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_6108_21,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_22,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_29,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_31,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_32,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_39,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_91,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_92,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6108_99,28234-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_28235,28235-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28237,28237-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28241,28241-0,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28242,28242-1,bonsai_v2_0,undata_ics,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_4015_11,28242-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_4015_19,28242-2,bonsai_v2_0,undata_ics,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
