flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
Cake of Oilseeds nes,fi_21910_15,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Palm Kernel,fi_21910_8,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of palm kernel,fi_21910_8,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Rapeseed,fi_21910_9,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of rapeseed,fi_21910_9,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Rice Bran,fi_21910_10,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of rice bran,fi_21910_10,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Safflower Seed,fi_21910_11,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of safflowerseed,fi_21910_11,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Sesame Seed,fi_21910_12,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of sesame seed,fi_21910_12,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Soybeans,fi_21910_13,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of Sunflower Seed,fi_21910_14,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cake of sunflower seed,fi_21910_14,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cake, oilseeds nes",fi_21910_15,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Camel - Milk,fi_02121,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Camel milk,fi_02293,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Canary seed,fi_01195,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cane Sugar, Centrifugal",fi_23511_2,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cane sugar, centrifugal",fi_23511_2,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cane Sugar, Non-Centrifugal",fi_23511_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cane sugar, non-centrifugal",fi_23511_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Canned Mushrooms,fi_21397_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Canned mushrooms,fi_21397_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cantaloupes and other melons,fi_01229,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Carobs,fi_01356,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Carrot,fi_01251,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Carrots and turnips,fi_01251,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Casein,fi_22260,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cashew nuts,fi_01372,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cashew nuts,fi_21424,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
"Cashew nuts, in shell",fi_01372,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cashew Nuts, Shelled",fi_21424,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cashew nuts, shelled",fi_21424,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cashewapple,fi_01359_02,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cassava,fi_01520,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cassava leaves,fi_01219_01,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cassava, Dried",fi_01520_02,fao,bonsai_v2_0one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cassava, dry",fi_01520_02,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cassava, fresh",fi_01520_01,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Castor Beans,fi_01449_90_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Castor Oil, Hydrogenated",fi_21691_12,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Castor oil, hydrogenated",fi_21691_12,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cattle,fi_02111,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cattle - Meat (live),fi_02111,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cattle - Milk,fi_02111,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cattle fat, unrendered",fi_21512,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cattle hides, fresh",fi_02951_01,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cauliflowers and broccoli,fi_01213,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cereal Preparations,fi_1104_12,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereal Preparations,fi_1104_22,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereal Preparations,fi_1104_23,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereal preparations,fi_1104_12,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereal preparations,fi_1104_22,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereal preparations,fi_1104_23,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cereals n.e.c.,fi_01199_90,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cereals, n.e.c.",fi_01199_90,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cereals, nes",fi_01199_90,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cheese from milk of buffalo, fresh or processed",fi_22252,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cheese from milk of goats, fresh or processed",fi_22254,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cheese from milk of sheep, fresh or processed",fi_22253,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese from Skimmed Cow Milk,fi_22251_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese from skimmed cow milk,fi_22251_1,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese from Whole Cow Milk,fi_22251_2,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese from whole cow milk,fi_22251_2,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese of Buffalo Milk,fi_22252,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese of Goat Milk,fi_22254,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cheese of Sheep Milk,fi_22253,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cherries,fi_01344_02,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chestnuts,fi_01373,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chestnuts, in shell",fi_01373,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chick peas, dry",fi_01703,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chick-peas,fi_01703,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chick-peas, dry",fi_01703,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chicken meat,fi_21121,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chickens,fi_02151,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chicory roots,fi_01691,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chillies and peppers (green),fi_01231,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",fi_23922,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",fi_01231,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Chillies and peppers, green (Capsicum spp.)",fi_01231,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Chocolate Products nes,fi_2365,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Chocolate Products nes,fi_2366,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Chocolate products nes,fi_2365,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Chocolate products nes,fi_2366,fao,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
Cider and other fermented beverages,fi_24230,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cider, etc.",fi_24230,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cinnamon (canella),fi_01655,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cinnamon and cinnamon-tree flowers, raw",fi_01655,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Citrus fruit nes,fi_01329,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cloves,fi_01656,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
"Cloves (whole stems), raw",fi_01656,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
Cocoa beans,fi_01640,fao,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
