flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
48,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
49,2432,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
50,23999.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
51,24310.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
56,0112,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
57,23140.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
58,23120.03,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
58,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
59,39120.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
60,21691.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
61,21910.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
63,39130.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
64,23220.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
66,24310.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
71,0116,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
72,23120.04,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
72,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
73,39120.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
75,0117,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
76,23140.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
77,39120.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
79,0118,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
80,23120.05,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
80,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
81,39120.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
82,24310.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
83,0114,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
84,23120.06,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
84,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
85,39120.08,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
86,24310.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
89,01192,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
90,23120.07,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
90,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
91,39120.09,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
92,01194,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
94,01193,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
95,23120.08,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
95,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
96,39120.10,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
97,01191,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
98,23120.09,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
98,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
99,39120.11,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
101,01195,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
103,01199.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
104,23120.10,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
104,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
105,39120.12,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
108,01199.01,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
108,01199.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
109,23991.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
110,23490.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
111,23120.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
111,23130,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
112,39120.13,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
113,23140.08,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
114,2318,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
115,23999.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
116,0151,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
117,21392,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
118,21313,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
119,23220.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
120,39130.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
121,23230.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
122,0153,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
125,01520.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
126,23170.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
127,23230.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
128,01520.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
129,23220.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
135,01591,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
136,0155,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
137,0154,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
149,01599.10,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
150,23170.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
151,01599.20,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
154,23210.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
155,23210.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
156,01802,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
157,01801,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
158,23511.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
159,23512,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
160,2353,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
161,01809,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
162,2351f,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
163,23511.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
164,2352,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
165,2354,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
166,23210.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
167,23210.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
168,23670.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
169,39149.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
170,39141,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
172,23210.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
173,23210.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
174,23210.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
175,23210.08,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
176,01701,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
181,01702,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
187,01705,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
191,01703,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
195,01706,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
197,01707,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
201,01704,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
203,01708,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
205,01709.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
210,01709.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
211,01709.90,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
212,23170.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
213,39120.14,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
216,01377,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
217,01372,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
220,01373,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
220,21429.03,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
221,01371,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
222,01376,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
223,01375,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
223,21429.04,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
224,01379.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
225,01374,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
226,01379.01,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
226,21429.05,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
229,21429.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
230,21424,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
231,21422,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
232,21429.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
233,21423,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
234,01379.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
234,21429.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
235,21493,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
235,21494,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
235,21495.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
235,21496,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
235,21499.90,fcl,cpc_2_1,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
236,0141,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
237,2161,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
238,21910.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
239,23995.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
240,23995.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
241,23999.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
242,0142,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
243,21421,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
244,2162,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
245,21910.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
246,21495.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
247,21495.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
249,0146,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
250,21429.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
251,01492,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
252,2166,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
253,21910.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
254,01491.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
256,01491.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
257,2165,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
258,21691.14,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
259,21910.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
260,0145,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
261,2167,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
262,21330.01,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
262,21340.01,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
262,21399.91,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
263,01499.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
264,21691.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
265,01447,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
266,21691.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
267,01445,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
268,2163,fcl,cpc_2_1,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
269,21910.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
270,01443,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
271,2164,fcl,cpc_2_1,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
272,21910.08,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
273,21910.09,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
274,21673,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
275,01499.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
276,21691.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
277,01499.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
278,21691.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
280,01446,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
281,2163,fcl,cpc_2_1,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
282,21910.10,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
289,01444,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
290,21691.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
291,21910.11,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
292,01442,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
293,2164,fcl,cpc_2_1,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
294,21910.12,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
295,23995.03,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
296,01448,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
297,21691.08,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
298,21910.13,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
299,01449.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
305,01499.04,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
306,21691.09,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
307,21691.10,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
310,01499.05,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
311,01499.06,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
312,01499.07,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
313,21691.11,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
314,21910.14,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
328,01921.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
329,0143,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
331,2168,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
332,21910.15,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
333,01441,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
334,21691.12,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
335,21910.16,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
336,01449.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
337,21691.13,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
338,21910.17,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
339,01449.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
339,01499.90,fcl,cpc_2_1,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
340,21691.90,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
341,21910.90,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
343,2192,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
358,01212,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
366,01216,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
367,01211,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
372,01214,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
373,01215,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
378,01219.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
388,01234,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
390,21321,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
391,21399.01,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
392,21399.02,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
393,01213,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
394,01235,fcl,cpc_2_1,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
