name,schema_name,location,created_by,url,comment
tree_compartment,Compartment,tree_compartment.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_compartment.csv?inline=false",flow compartments used in bonsai_v2_0
dim_level,Level,dim_level.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/dim_level.csv?inline=false",levels of the classification codes
dim_lcia,LCIA,dim_lcia.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/dim_lcia.csv?inline=false",Life Cycle Impact Assessment Categories
tree_bonsai_v2_0,FlowObject,tree_bonsai_v2_0.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_bonsai_v2_0.csv?inline=false",Flow Objects of bonsai_v2_0
tree_cpc_2_1,FlowObject,tree_cpc_2_1.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_cpc_2_1.csv?inline=false","Central Product Classification (CPH), source: https://unstats.un.org/unsd/classifications/Econ/cpc"
tree_ewc_stat_4,FlowObject,tree_ewc_stat_4.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_ewc_stat_4.csv?inline=false","EWC-STAT 4 European Waste Classification for Statistics, source: https://ec.europa.eu/eurostat/ramon/other_documents/ewc_stat_4/index.cfm?TargetUrl=DSP_EWC_STAT_4"
tree_hexio_v_3_3_18,FlowObject,tree_hexio_v_3_3_18.csv,https://gitlab.com/mabudz,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_hexio_v_3_3_18.csv?inline=false","Exiobase hybrid v3.3.18 codes, source: https://zenodo.org/records/13449634"
tree_undata_ics,FlowObject,tree_undata_ics.csv,https://gitlab.com/Albertkwame,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_undata_ics.csv?inline=false","United Nations Industrial Commodity Statistics (ICS), source: https://stat.unido.org/unido-data-portal-api"
tree_iea_energy_balance,FlowObject,tree_iea_energy_balance.csv,https://gitlab.com/Albertkwame,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_iea_energy_balance.csv?inline=false","IEA World energy balance classification, source: https://wds.iea.org/wds/pdf/worldbal_documentation.pdf"
tree_prodcom_sold_2_0,FlowObject,tree_prodcom_sold_2_0.csv,https://gitlab.com/Albertkwame,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_prodcom_sold_2_0.csv?inline=false","Statistics on the Sold production, exports and imports of manufactured goods (ds-056120) source https://ec.europa.eu/eurostat/cache/metadata/en/prom_esms.htm"
tree_prodcom_total_2_0,FlowObject,tree_prodcom_total_2_0.csv,https://gitlab.com/Albertkwame,"https://gitlab.com/bonsamurais/bonsai/util/classifications/-/raw/main/src/classifications/data/flow/flowobject/tree_prodcom_total_2_0.csv?inline=false","Statistics on the production of manufactured goods (ds-056121), source: https://ec.europa.eu/eurostat/cache/metadata/en/prom_esms.htm"
