# EoS format: energy density (fm^-4), pressure (fm^-4), number density (fm^-3), chemical potential (MeV), nan, cs2 (speed of sound squared), phase
epsilon,p,n,mu,col4,cs2,phase
0.010966010297190753,0.00003202408333763517,0.014491324736644837,312,0.,0.005130467453169821,2SC
0.040677119958290965,0.0001844559644514692,0.053494121980092645,314,0.,0.005130467453169821,2SC
0.10967744662743498,0.0006317469007450896,0.14346370549257495,316,0.,0.006482446647511927,2SC
0.2805139144930388,0.001796112299207506,0.3645211798462716,318,0.,0.006815672397174686,2SC
0.49757757208160064,0.0042748532569337715,0.6428688259797,320,0.,0.011419419470138347,2SC
0.655655352668324,0.007914930275468461,0.8434151860152213,322,0.,0.023027126298358545,2SC
0.784493031181856,0.012424348570675542,1.0048514641591249,324,0.,0.03500077265621835,2SC
0.8920178939393606,0.01764763097380409,1.1380474711383621,326,0.,0.04857743845633498,2SC
0.9864015378728291,0.023474430131450646,1.253730477216063,328,0.,0.06173526381068628,2SC
1.0692708068190726,0.0298243167140291,1.354288743462648,330,0.,0.07662534813354707,2SC
1.1437220447037983,0.03663451112757198,1.443784191181425,332,0.,0.09147187618407689,2SC
1.2112964403992974,0.04386704525131403,1.524305330112282,334,0.,0.10703068890668292,2SC
1.273110859947264,0.05146774104230837,1.5973425511661554,336,0.,0.12295991528475579,2SC
1.3299939202639457,0.05939979457196177,1.6640138553278052,338,0.,0.13944491533144945,2SC
1.382601178051724,0.06764581377574869,1.725218777207394,340,0.,0.1567467978857971,2SC
1.4314768231242083,0.07617801971755911,1.7816828965273848,342,0.,0.1745696845362728,2SC
1.4770965912028746,0.0849739106254437,1.8340348556000476,344,0.,0.19280875984983278,2SC
1.5198721247538531,0.0940165699608341,1.8828146981700797,346,0.,0.2113979320588394,2SC
1.560169876382931,0.10328854512182953,1.928493270232337,348,0.,0.23008666206342387,2SC
1.5983540676003138,0.11277691029484653,1.9715201866718444,350,0.,0.2484893583053709,2SC
1.6345949974701812,0.12246863051020901,2.0121473460445056,352,0.,0.26742471151162883,2SC
1.669265252047892,0.1323512053881138,2.0507982468605133,354,0.,0.28504477392150895,2SC
1.7025537296587325,0.14241893342258607,2.087717765393008,356,0.,0.3024388243935104,2SC
1.7346551368074423,0.15266221042731357,2.123138758945192,358,0.,0.3190912148266757,2SC
1.765663940737389,0.16307465664316947,2.1572704045110602,360,0.,0.3357899982011259,2SC
1.7959869177620469,0.17365030017564337,2.1903064572280093,362,0.,0.3487666637703172,2SC
1.8254926520193608,0.18438411538595162,2.222385553680684,364,0.,0.36378742913837037,2SC
1.8543413167929224,0.19527269381277915,2.2535973493300783,366,0.,0.37743786453529404,2SC
1.882703505611836,0.20631091512866706,2.284132239086728,368,0.,0.3891879215093215,2SC
1.910632743503123,0.21749543098546903,2.31405508646006,370,0.,0.40045904225303774,2SC
1.9380585805509702,0.2288960971496768,2.3432273024835233,372,0.,0.41569072784608274,2SC
1.9654844175988175,0.24029676331388455,2.3723995185069864,374,0.,0.41569072784608274,2SC
1.9925309430811158,0.25190746044695056,2.4009590566988406,376,0.,0.4292860885463878,2SC
2.019502610056055,0.2636566704730204,2.429297788108613,378,0.,0.43561304671997525,2SC
2.0461068142280587,0.27554364927985375,2.457125404692803,380,0.,0.4468082837577335,2SC
2.072720775466582,0.2875637892936043,2.484822447406294,382,0.,0.45164791163638074,2SC
2.099260076081774,0.29972064858174124,2.512310871188906,384,0.,0.45807006990899973,2SC
2.125759453083721,0.312008739739252,2.5396234771899784,386,0.,0.4637124546968717,2SC
2.152250772836836,0.32442935102737097,2.566796866711384,388,0.,0.4688558895469398,2SC
2.178729668585951,0.3369838474042252,2.59382698455623,390,0.,0.4741321728748315,2SC
2.205246148467248,0.34966688325193723,2.6207630629562972,392,0.,0.47830767524530277,2SC
2.2318059153497254,0.362482010479248,2.6476147809506663,394,0.,0.4825014949873541,2SC
2.258425439412455,0.3754277253787731,2.6743978294870914,396,0.,0.48632405556981395,2SC
2.285120103045181,0.3885036010977564,2.701127588336162,398,0.,0.4898310725651304,2SC
2.31190161298931,0.4017094542579365,2.7278161591120593,400,0.,0.493095915343446,2SC
2.338783040570237,0.4150450443616352,2.754476087584586,402,0.,0.49608935624984285,2SC
2.3657728506224083,0.42851020775423465,2.7811168808961124,404,0.,0.4988980421340924,2SC
2.3928772383437944,0.4421095386554464,2.8077476818158296,406,0.,0.5017390926149391,2SC
2.4200576269303213,0.4558295245156965,2.834309521145935,408,0.,0.5047751917369945,2SC
2.447498519847586,0.46967266866332785,2.8610109026241366,410,0.,0.5044713446231137,2SC
2.475009906365737,0.4836561506744088,2.8876564453730875,412,0.,0.5082797990517487,2SC
2.5027858373311584,0.49776904816496764,2.9144284843810118,414,0.,0.5080980906860809,2SC
2.530486595327155,0.5120104657028506,2.9410082159615722,416,0.,0.5141165285058655,2SC
2.5584506365244644,0.5263923960376515,2.9677228544745007,418,0.,0.5143008563506426,2SC
2.586592689601129,0.5408907281183386,2.9944698019424623,420,0.,0.5151838794842267,2SC
2.6149005858434577,0.5555211799700079,3.021251736040063,422,0.,0.5168328909512004,2SC
2.6433743236274903,0.5702891811292902,3.048073123191669,424,0.,0.5186534086706235,2SC
