season,week,event_id,team_abbr,athlete_id,athlete_name,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec_tgt,rec_rec,rec_yds,rec_td,fum_lost,k_fgm,k_fga,xp_made,xp_att,position,player_id,player_name
2025,1,401772718,ARI,4363538,Chad Ryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4363538,Chad Ryland
2025,1,401772718,ARI,4426844,Elijah Higgins,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,4426844,Elijah Higgins
2025,1,401772718,ARI,4037235,Greg Dortch,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,,4037235,Greg Dortch
2025,1,401772718,ARI,3045147,James Conner,0,0,0,0,0,12,39,0,0,4,5,1,0,0,0,0,0,,3045147,James Conner
2025,1,401772718,ARI,3917315,Kyler Murray,21,29,163,2,0,7,38,0,0,0,0,0,0,0,0,0,0,,3917315,Kyler Murray
2025,1,401772718,ARI,4432708,Marvin Harrison Jr.,0,0,0,0,0,0,0,0,0,5,71,1,0,0,0,0,0,,4432708,Marvin Harrison Jr.
2025,1,401772718,ARI,4360761,Michael Wilson,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,,4360761,Michael Wilson
2025,1,401772718,ARI,4696700,Tip Reiman,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,,4696700,Tip Reiman
2025,1,401772718,ARI,4429275,Trey Benson,0,0,0,0,0,8,69,0,0,1,6,0,0,0,0,0,0,,4429275,Trey Benson
2025,1,401772718,ARI,4361307,Trey McBride,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0,0,0,,4361307,Trey McBride
2025,1,401772718,ARI,3059722,Zay Jones,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,,3059722,Zay Jones
2025,1,401772830,ATL,4430807,Bijan Robinson,0,0,0,0,0,12,24,0,0,6,100,1,0,0,0,0,0,,4430807,Bijan Robinson
2025,1,401772830,ATL,4428796,Casey Washington,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,,4428796,Casey Washington
2025,1,401772830,ATL,4426502,Drake London,0,0,0,0,0,0,0,0,0,8,55,0,0,0,0,0,0,,4426502,Drake London
2025,1,401772830,ATL,3047876,KhaDarel Hodge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3047876,KhaDarel Hodge
2025,1,401772830,ATL,4360248,Kyle Pitts Sr.,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0,0,0,,4360248,Kyle Pitts Sr.
2025,1,401772830,ATL,4360423,Michael Penix Jr.,27,42,298,1,0,6,21,1,0,0,0,0,0,0,0,0,0,,4360423,Michael Penix Jr.
2025,1,401772830,ATL,3728262,Ray-Ray McCloud III,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,,3728262,Ray-Ray McCloud III
2025,1,401772830,ATL,4373626,Tyler Allgeier,0,0,0,0,0,10,24,0,0,0,0,0,0,0,0,0,0,,4373626,Tyler Allgeier
2025,1,401772830,ATL,3049899,Younghoe Koo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3049899,Younghoe Koo
2025,1,401772918,BAL,15795,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0,0,0,,15795,DeAndre Hopkins
2025,1,401772918,BAL,3043078,Derrick Henry,0,0,0,0,0,18,169,2,0,1,13,0,1,0,0,0,0,,3043078,Derrick Henry
2025,1,401772918,BAL,4038441,Justice Hill,0,0,0,0,0,2,-14,0,0,1,3,0,0,0,0,0,0,,4038441,Justice Hill
