season,week,event_id,team_abbr,athlete_id,athlete_name,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec_tgt,rec_rec,rec_yds,rec_td,fum_lost,k_fgm,k_fga,xp_made,xp_att,position,player_id,player_name
2025,2,401772730,ARI,4363538,Chad Ryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4363538,Chad Ryland
2025,2,401772730,ARI,4426844,Elijah Higgins,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,,4426844,Elijah Higgins
2025,2,401772730,ARI,4037235,Greg Dortch,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,,4037235,Greg Dortch
2025,2,401772730,ARI,2578570,Jacoby Brissett,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,2578570,Jacoby Brissett
2025,2,401772730,ARI,3045147,James Conner,0,0,0,0,0,11,34,1,0,1,18,0,0,0,0,0,0,,3045147,James Conner
2025,2,401772730,ARI,3917315,Kyler Murray,17,25,220,1,1,7,32,0,0,0,0,0,0,0,0,0,0,,3917315,Kyler Murray
2025,2,401772730,ARI,4432708,Marvin Harrison Jr.,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,,4432708,Marvin Harrison Jr.
2025,2,401772730,ARI,4360761,Michael Wilson,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,,4360761,Michael Wilson
2025,2,401772730,ARI,4429275,Trey Benson,0,0,0,0,0,3,14,0,0,4,30,0,0,0,0,0,0,,4429275,Trey Benson
2025,2,401772730,ARI,4361307,Trey McBride,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,0,0,,4361307,Trey McBride
2025,2,401772730,ARI,4244606,Zaven Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4244606,Zaven Collins
2025,2,401772919,ATL,4430807,Bijan Robinson,0,0,0,0,0,22,143,0,0,3,25,0,0,0,0,0,0,,4430807,Bijan Robinson
2025,2,401772919,ATL,4040655,Darnell Mooney,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,,4040655,Darnell Mooney
2025,2,401772919,ATL,4037626,Divine Deablo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4037626,Divine Deablo
2025,2,401772919,ATL,4426502,Drake London,0,0,0,0,0,0,0,0,0,3,49,0,1,0,0,0,0,,4426502,Drake London
2025,2,401772919,ATL,4360248,Kyle Pitts Sr.,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,0,0,,4360248,Kyle Pitts Sr.
2025,2,401772919,ATL,4360423,Michael Penix Jr.,13,21,135,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,,4360423,Michael Penix Jr.
2025,2,401772919,ATL,3050916,Mike Ford Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3050916,Mike Ford Jr.
2025,2,401772919,ATL,4051167,Parker Romo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4051167,Parker Romo
2025,2,401772919,ATL,3728262,Ray-Ray McCloud III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3728262,Ray-Ray McCloud III
2025,2,401772919,ATL,4373626,Tyler Allgeier,0,0,0,0,0,16,76,1,0,1,4,0,0,0,0,0,0,,4373626,Tyler Allgeier
2025,2,401772726,BAL,2972515,Cooper Rush,0,0,0,0,0,3,-4,0,0,0,0,0,0,0,0,0,0,,2972515,Cooper Rush
2025,2,401772726,BAL,15795,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,2,64,1,0,0,0,0,0,,15795,DeAndre Hopkins
2025,2,401772726,BAL,3043078,Derrick Henry,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,,3043078,Derrick Henry
2025,2,401772726,BAL,4696882,Devontez Walker,0,0,0,0,0,0,0,0,0,2,26,2,0,0,0,0,0,,4696882,Devontez Walker
2025,2,401772726,BAL,4038441,Justice Hill,0,0,0,0,0,3,7,0,0,3,18,0,0,0,0,0,0,,4038441,Justice Hill
2025,2,401772726,BAL,3916387,Lamar Jackson,19,29,225,4,0,2,13,0,0,0,0,0,0,0,0,0,0,,3916387,Lamar Jackson
2025,2,401772726,BAL,3116365,Mark Andrews,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,,3116365,Mark Andrews
2025,2,401772726,BAL,4360939,Rashod Bateman,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,,4360939,Rashod Bateman
2025,2,401772726,BAL,3915189,Roquan Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3915189,Roquan Smith
2025,2,401772726,BAL,4241424,Tylan Wallace,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,0,0,,4241424,Tylan Wallace
2025,2,401772726,BAL,4697745,Tyler Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4697745,Tyler Loop
2025,2,401772726,BAL,4876006,Zaire Mitchell-Paden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4876006,Zaire Mitchell-Paden
2025,2,401772726,BAL,4429615,Zay Flowers,0,0,0,0,0,1,4,0,0,7,75,0,0,0,0,0,0,,4429615,Zay Flowers
2025,2,401772727,BUF,4240585,AJ Epenesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4240585,AJ Epenesa
2025,2,401772727,BUF,4385690,Dalton Kincaid,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,0,0,,4385690,Dalton Kincaid
2025,2,401772727,BUF,3930086,Dawson Knox,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,,3930086,Dawson Knox
2025,2,401772727,BUF,4372414,Elijah Moore,0,0,0,0,0,2,6,1,0,1,31,0,0,0,0,0,0,,4372414,Elijah Moore
2025,2,401772727,BUF,4573699,Jackson Hawes,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,,4573699,Jackson Hawes
2025,2,401772727,BUF,4379399,James Cook,0,0,0,0,0,21,132,2,0,1,3,0,0,0,0,0,0,,4379399,James Cook
2025,2,401772727,BUF,3918298,Josh Allen,14,25,148,0,0,6,59,0,0,0,0,0,0,0,0,0,0,,3918298,Josh Allen
2025,2,401772727,BUF,4242433,Joshua Palmer,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,,4242433,Joshua Palmer
2025,2,401772727,BUF,4635008,Keon Coleman,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,,4635008,Keon Coleman
2025,2,401772727,BUF,4373678,Khalil Shakir,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,,4373678,Khalil Shakir
2025,2,401772727,BUF,11122,Matt Prater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11122,Matt Prater
2025,2,401772727,BUF,3039707,Mitchell Trubisky,1,2,32,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,,3039707,Mitchell Trubisky
2025,2,401772727,BUF,4429501,Ray Davis,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,,4429501,Ray Davis
2025,2,401772727,BUF,4030899,Spencer Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4030899,Spencer Brown
2025,2,401772727,BUF,3915411,Ty Johnson,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,,3915411,Ty Johnson
2025,2,401772727,BUF,4241476,Tyrell Shavers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4241476,Tyrell Shavers
2025,2,401772730,CAR,4685720,Bryce Young,35,55,328,3,1,2,2,0,0,0,0,0,1,0,0,0,0,,4685720,Bryce Young
2025,2,401772730,CAR,4360763,Brycen Tremayne,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,,4360763,Brycen Tremayne
2025,2,401772730,CAR,4241416,Chuba Hubbard,0,0,0,0,0,10,38,0,0,5,39,1,0,0,0,0,0,,4241416,Chuba Hubbard
2025,2,401772730,CAR,3135321,Hunter Renfrow,0,0,0,0,0,0,0,0,0,7,48,2,0,0,0,0,0,,3135321,Hunter Renfrow
