season,week,event_id,team_abbr,athlete_id,athlete_name,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec_tgt,rec_rec,rec_yds,rec_td,fum_lost,k_fgm,k_fga,xp_made,xp_att,position,player_id,player_name
2025,5,401772747,ARI,4427728,Bam Knight,0,0,0,0,0,4,11,1,0,1,13,0,0,0,0,0,0,,4427728,Bam Knight
2025,5,401772747,ARI,4241987,Baron Browning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4241987,Baron Browning
2025,5,401772747,ARI,4363538,Chad Ryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4363538,Chad Ryland
2025,5,401772747,ARI,4428633,Dadrion Taylor-Demerson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,4428633,Dadrion Taylor-Demerson
2025,5,401772747,ARI,4426844,Elijah Higgins,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,,4426844,Elijah Higgins
2025,5,401772747,ARI,4362478,Emari Demercado,0,0,0,0,0,3,81,0,0,0,0,0,1,0,0,0,0,,4362478,Emari Demercado
2025,5,401772747,ARI,4037235,Greg Dortch,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,,4037235,Greg Dortch
2025,5,401772747,ARI,2578570,Jacoby Brissett,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2578570,Jacoby Brissett
2025,5,401772747,ARI,3917315,Kyler Murray,23,31,220,0,0,4,25,1,0,0,0,0,1,0,0,0,0,,3917315,Kyler Murray
2025,5,401772747,ARI,4432708,Marvin Harrison Jr.,0,0,0,0,0,0,0,0,0,4,98,0,0,0,0,0,0,,4432708,Marvin Harrison Jr.
2025,5,401772747,ARI,4240657,Michael Carter,0,0,0,0,0,18,51,1,0,5,22,0,0,0,0,0,0,,4240657,Michael Carter
2025,5,401772747,ARI,4360761,Michael Wilson,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,,4360761,Michael Wilson
2025,5,401772747,ARI,4696700,Tip Reiman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4696700,Tip Reiman
2025,5,401772747,ARI,4361307,Trey McBride,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,,4361307,Trey McBride
