# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
8.779594e-05,6.016124e-04,2.706371692789959,392,0.,0.4615886061883445,2SC
9.125354e-05,6.090371e-04,2.7351027450306082,394,0.,0.46569142871054947,2SC
9.474769e-05,6.164792e-04,2.7637662440645867,396,0.,0.46951008866007954,2SC
9.827803e-05,6.239452e-04,2.7923773941230903,398,0.,0.4728541283012241,2SC
1.018448e-04,6.314365e-04,2.8209511492897796,400,0.,0.4761196439780971,2SC
1.054478e-04,6.389576e-04,2.849500961789817,402,0.,0.47906403687136195,2SC
1.090873e-04,6.465109e-04,2.878036878833488,404,0.,0.4818281837521571,2SC
1.127628e-04,6.540997e-04,2.906570263865623,406,0.,0.48432996006050544,2SC
1.164765e-04,6.616992e-04,2.9350182795337045,408,0.,0.48868566692168475,2SC
1.202227e-04,6.693949e-04,2.963666830312765,410,0.,0.48678947275405443,2SC
1.240081e-04,6.771000e-04,2.992236137742407,412,0.,0.4912817374149806,2SC
1.278280e-04,6.848533e-04,3.020838498128911,414,0.,0.49268272885939335,2SC
1.316852e-04,6.926503e-04,3.0494706486463845,416,0.,0.49470495452598895,2SC
1.355786e-04,7.004948e-04,3.078142521864266,418,0.,0.49631832668672216,2SC
1.395086e-04,7.083875e-04,3.106856724745785,420,0.,0.4979356948406152,2SC
1.434752e-04,7.163296e-04,3.135617197139476,422,0.,0.49943558372076696,2SC
1.474785e-04,7.243746e-04,3.1646440745343325,424,0.,0.4976087374755446,2SC
1.515187e-04,7.325371e-04,3.1939944104400713,426,0.,0.494982671700457,2SC
1.555989e-04,7.407882e-04,3.2235574249195267,428,0.,0.4944922124856467,2SC
1.597118e-04,7.491282e-04,3.253301358239161,430,0.,0.49316282365310116,2SC
1.638654e-04,7.575462e-04,3.2832103819146026,432,0.,0.4934100368324926,2SC
1.680567e-04,7.660432e-04,3.313274137528486,434,0.,0.4932706297606746,2SC
1.722865e-04,7.746804e-04,3.343633533974795,436,0.,0.48971458568099246,2SC
1.765548e-04,7.832670e-04,3.373837614005056,438,0.,0.4970980300183047,2SC
1.808615e-04,7.919930e-04,3.404327751406779,440,0.,0.4935443246754407,2SC
1.852072e-04,8.007947e-04,3.434955669329861,442,0.,0.49373855798904653,2SC
1.895920e-04,8.096709e-04,3.465713366847562,444,0.,0.4939879057060099,2SC
1.940159e-04,8.186221e-04,3.496601815529546,446,0.,0.4942233422768109,2SC
1.984791e-04,8.276481e-04,3.527618637289211,448,0.,0.4944865756874008,2SC
2.029820e-04,8.367489e-04,3.5587625133220806,450,0.,0.49477798738643414,2SC
2.075245e-04,8.459244e-04,3.5900322364198227,452,0.,0.4950771204590174,2SC
2.121066e-04,8.551746e-04,3.6214246890136956,454,0.,0.4953504387495821,2SC
2.167288e-04,8.644997e-04,3.6529411954523536,456,0.,0.4956682428004884,2SC
2.213912e-04,8.739043e-04,3.6845975760001144,458,0.,0.49575400459217184,2SC
2.260936e-04,8.833748e-04,3.7163391640159764,460,0.,0.49653300187793964,2SC
2.320050e-04,1.152753e-03,4.717132920408936,462,0.,0.021944801796669428,CFL
2.380275e-04,1.165649e-03,4.760967402792079,464,0.,0.46700839747868667,CFL
2.441057e-04,1.178594e-03,4.804780437956883,466,0.,0.46952947879618107,CFL
2.502395e-04,1.191589e-03,4.848575046122768,468,0.,0.47199887917357863,CFL
2.564290e-04,1.204636e-03,4.892353984481221,470,0.,0.4744194365788772,CFL
2.626741e-04,1.217734e-03,4.936119893742243,472,0.,0.47679243585385434,CFL
2.689748e-04,1.230884e-03,4.979875298279881,474,0.,0.47911916128024,CFL
2.753311e-04,1.244088e-03,5.023622428369616,476,0.,0.48140297454234354,CFL
2.817430e-04,1.257346e-03,5.067363421441588,478,0.,0.48364491836478923,CFL
2.882105e-04,1.270658e-03,5.111100588644694,480,0.,0.48584318057941306,CFL
2.947336e-04,1.284024e-03,5.154835701358596,482,0.,0.48800384450536843,CFL
3.013122e-04,1.297447e-03,5.198570493719943,484,0.,0.490127470921264,CFL
3.079465e-04,1.310925e-03,5.242307071756004,486,0.,0.4922100071172078,CFL
3.146363e-04,1.324460e-03,5.28604680094508,488,0.,0.494259899842045,CFL
3.213817e-04,1.338052e-03,5.329791304959974,490,0.,0.49627439549460206,CFL
3.281827e-04,1.351702e-03,5.373542098087489,492,0.,0.4982548733072929,CFL
3.350393e-04,1.365410e-03,5.417300606585437,494,0.,0.5002024811723256,CFL
3.419515e-04,1.379176e-03,5.461068099526834,496,0.,0.5021191716474265,CFL
3.489194e-04,1.393001e-03,5.504845956258009,498,0.,0.5040038345576522,CFL
3.559428e-04,1.406885e-03,5.548635325348943,500,0.,0.5058592826051964,CFL
3.630220e-04,1.420829e-03,5.59243738412049,502,0.,0.5076853421969415,CFL
3.701568e-04,1.434833e-03,5.636253231749029,504,0.,0.5094830859843188,CFL
3.773473e-04,1.448897e-03,5.680083929381921,506,0.,0.5112531138519467,CFL
3.845935e-04,1.463023e-03,5.723930483564432,508,0.,0.5129962255761613,CFL
3.918955e-04,1.477209e-03,5.767793840950436,510,0.,0.514713285547866,CFL
3.992532e-04,1.491457e-03,5.81167503600968,512,0.,0.5164034227248134,CFL
4.066666e-04,1.505767e-03,5.855574648077868,514,0.,0.5180721603311248,CFL
4.141359e-04,1.520139e-03,5.899493791196331,516,0.,0.5197133652115459,CFL
4.216610e-04,1.534573e-03,5.943433320246842,518,0.,0.5213302366437338,CFL
4.292420e-04,1.549070e-03,5.987393473079782,520,0.,0.5229302804324044,CFL
4.368788e-04,1.563631e-03,6.031375858961536,522,0.,0.5244973436686418,CFL
4.445716e-04,1.578254e-03,6.075380507641597,524,0.,0.5260503860895758,CFL
4.523203e-04,1.592941e-03,6.119408352267064,526,0.,0.527578807220913,CFL
4.601249e-04,1.607693e-03,6.163459988571842,528,0.,0.5290867899793537,CFL
4.679855e-04,1.622508e-03,6.207536137918125,530,0.,0.5305729793676586,CFL
4.759022e-04,1.637388e-03,6.2516372653159555,532,0.,0.5320406172291097,CFL
4.838750e-04,1.652332e-03,6.2957640524065095,534,0.,0.5334872460708958,CFL
4.919038e-04,1.667342e-03,6.339917034635539,536,0.,0.5349147781530061,CFL
4.999887e-04,1.682417e-03,6.384096699787961,538,0.,0.5363239456906647,CFL
5.081299e-04,1.697557e-03,6.428303705013259,540,0.,0.537712834742096,CFL
5.163272e-04,1.712763e-03,6.47253839857916,542,0.,0.5390853477306105,CFL
5.245807e-04,1.728035e-03,6.516801343110887,544,0.,0.540439022127224,CFL
5.328905e-04,1.743373e-03,6.561092982143891,546,0.,0.5417754473260141,CFL
5.412567e-04,1.758777e-03,6.605413741543317,548,0.,0.5430949877255085,CFL
5.496791e-04,1.774249e-03,6.649764060402465,550,0.,0.544397615385792,CFL
5.581580e-04,1.789787e-03,6.694144420832134,552,0.,0.5456829397115545,CFL
5.666932e-04,1.805392e-03,6.738555129409422,554,0.,0.5469532528829838,CFL
5.752849e-04,1.821064e-03,6.782996616566429,556,0.,0.5482071685171793,CFL
5.839332e-04,1.836804e-03,6.827469262663993,558,0.,0.5494454313665986,CFL
5.926379e-04,1.852612e-03,6.871973425316128,560,0.,0.5506684513002896,CFL
6.013992e-04,1.868487e-03,6.916509455857029,562,0.,0.5518764395258973,CFL
6.102172e-04,1.884431e-03,6.9610776327286015,564,0.,0.55307042274679,CFL
6.190918e-04,1.900443e-03,7.005678369678249,566,0.,0.5542488465180719,CFL
6.280231e-04,1.916523e-03,7.050311921856193,568,0.,0.5554138085368867,CFL
6.370111e-04,1.932672e-03,7.094978606314265,570,0.,0.5565646548431725,CFL
6.460560e-04,1.948890e-03,7.13967872947602,572,0.,0.557701640932233,CFL
6.551576e-04,1.965178e-03,7.184412566949831,574,0.,0.5588252682659421,CFL
6.643162e-04,1.981534e-03,7.2291803754666395,576,0.,0.5599358882938447,CFL
6.735316e-04,1.997960e-03,7.27398246098393,578,0.,0.5610330018023643,CFL
6.828040e-04,2.014455e-03,7.318818969372479,580,0.,0.5621187262354523,CFL
6.921334e-04,2.031020e-03,7.363690170404098,582,0.,0.5631916263046718,CFL
7.015199e-04,2.047656e-03,7.408596290622864,584,0.,0.5642523530474574,CFL
7.109634e-04,2.064361e-03,7.4535380400508835,586,0.,0.5652949231037381,CFL
7.204641e-04,2.081137e-03,7.498514977771515,588,0.,0.56633391976898,CFL
7.300219e-04,2.097983e-03,7.54352759223153,590,0.,0.5673577696256562,CFL
7.396370e-04,2.114900e-03,7.588575970510794,592,0.,0.5683716273197295,CFL
7.493094e-04,2.131888e-03,7.633660206390823,594,0.,0.5693755175363037,CFL
7.590390e-04,2.148946e-03,7.67878112601304,596,0.,0.5703602756099174,CFL
7.688261e-04,2.166077e-03,7.723939007222475,598,0.,0.5713328637260999,CFL
