activitytype_from,activitytype_to,classification_from,classification_to,comment,skos_uri
06.20,ai_0620,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07,ai_07,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07.1,ai_071,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07.10,ai_0710,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07.2,ai_072,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07.21,ai_0721,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
07.29,ai_0729,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08,ai_08,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.1,ai_081,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.11,ai_0810,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
08.12,ai_0810,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
08.9,ai_089,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.91,ai_0891,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.92,ai_0892,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.93,ai_0893,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
08.99,ai_0899,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
09,ai_09,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
09.1,ai_091,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
09.10,ai_0910,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
09.9,ai_099,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
09.90,ai_0990,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10-12,ai_10,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
10-12,ai_11,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
10-12,ai_12,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
10,ai_10,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.1,ai_101,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.11,ai_1010,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.12,ai_1010,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.13,ai_1010,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.2,ai_102,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.20,ai_1020,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.3,ai_103,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.31,ai_1030,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.32,ai_1030,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.39,ai_1030,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.4,ai_104,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.41,ai_1040,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.42,ai_1040,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.5,ai_105,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.51,ai_1050,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.52,ai_1050,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.6,ai_106,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.61,ai_1061,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.62,ai_1062,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.7,ai_107,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.8,ai_107,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.71,ai_1071,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.72,ai_1071,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.81,ai_1072,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.82,ai_1073_1,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.73,ai_1074,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.85,ai_1075,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.83,ai_1079,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.84,ai_1079,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.86,ai_1079,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.89,ai_1079,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.9,ai_108,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
10.91,ai_1080,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
10.92,ai_1080,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11,ai_11,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
11.0,ai_110,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
11.01,ai_1101,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
11.02,ai_1102,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11.03,ai_1102,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11.04,ai_1102,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11.05,ai_1103,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11.06,ai_1103,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
11.07,ai_1104,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
12,ai_12,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
12.0,ai_120,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
12.00,ai_1200,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13-15,ai_13,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
13-15,ai_14,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
13-15,ai_15,nace_rev2,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
13,ai_13,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.1,ai_131,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
13.2,ai_131,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
13.3,ai_131,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
13.10,ai_1311,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.20,ai_1312,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.30,ai_1313,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.9,ai_139,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.91,ai_1391,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.92,ai_1392,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.93,ai_1393,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.94,ai_1394,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
13.95,ai_1399,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
13.96,ai_1399,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
13.99,ai_1399,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14,ai_14,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
14.1,ai_141,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
14.11,ai_1410,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.12,ai_1410,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.13,ai_1410,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.14,ai_1410,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.19,ai_1410,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.2,ai_142,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
14.20,ai_1420,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
14.3,ai_143,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
14.31,ai_1430,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
14.39,ai_1430,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
15,ai_15,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
15.1,ai_151,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
15.11,ai_1511,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
15.12,ai_1512,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
15.2,ai_152,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
15.20,ai_1520,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16,ai_16,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.1,ai_161,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.10,ai_1610,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.2,ai_162,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.21,ai_1621,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.22,ai_1622,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
16.23,ai_1622,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
16.24,ai_1623,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
16.29,ai_1629,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
17,ai_17,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
17.1,ai_170,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.2,ai_170,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.11,ai_1701,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.12,ai_1701,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.21,ai_1702,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
17.22,ai_1709,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.23,ai_1709,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.24,ai_1709,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
17.29,ai_1709,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
18,ai_18,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
18.1,ai_181,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
18.11,ai_1811,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
18.12,ai_1811,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
18.13,ai_1812,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
18.14,ai_1812,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
18.2,ai_182,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
18.20,ai_1820,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
19,ai_19,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
19.1,ai_191,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
19.10,ai_1910,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
19.2,ai_192,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
19.20,ai_1920,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20,ai_20,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20.1,ai_201,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20.11,ai_2011,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.12,ai_2011,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.13,ai_2011,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.14,ai_2011,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.15,ai_2012,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20.16,ai_2013_01,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.17,ai_2013_01,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.2,ai_202,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.3,ai_202,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.4,ai_202,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.5,ai_202,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.20,ai_2021,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20.30,ai_2022,nace_rev2,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
20.41,ai_2023,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.42,ai_2023,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.51,ai_20,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.52,ai_20,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
20.53,ai_20,nace_rev2,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
