location_from,location_to,classification_from,classification_to,comment,skos_uri
IM,833,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
IL,376,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
IT,380,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
JM,388,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
JP,392,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
JE,832,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
JO,400,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KZ,398,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KE,404,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KI,296,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KP,408,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KR,410,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KW,414,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KG,417,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LA,418,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LV,428,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LB,422,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LS,426,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LR,430,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LY,434,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LI,438,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LT,440,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LU,442,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MO,446,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MG,450,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MW,454,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MY,458,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MV,462,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ML,466,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MT,470,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MH,584,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MQ,474,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MR,478,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MU,480,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
YT,175,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MX,484,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
FM,583,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MD,498,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MC,492,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MN,496,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ME,499,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MS,500,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MA,504,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MZ,508,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MM,104,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NA,516,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NR,520,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NP,524,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NL,528,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NC,540,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NZ,554,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NI,558,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NE,562,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NG,566,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NU,570,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NF,574,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MK,807,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MP,580,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
NO,578,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
OM,512,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PK,586,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PW,585,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PS,275,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PA,591,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PG,598,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PY,600,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PE,604,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PH,608,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PN,612,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PL,616,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PT,620,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PR,630,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
QA,634,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
RE,638,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
RO,642,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
RU,643,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
RW,646,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
BL,652,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SH,654,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
KN,659,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LC,662,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
MF,663,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
PM,666,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VC,670,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
WS,882,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SM,674,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ST,678,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SA,682,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SN,686,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
RS,688,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SC,690,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SL,694,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SG,702,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SX,534,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SK,703,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SI,705,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SB,090,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SO,706,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZA,710,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
GS,239,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SS,728,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ES,724,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
LK,144,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SD,729,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SR,740,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SJ,744,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SE,752,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
CH,756,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
SY,760,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TW,158,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TJ,762,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TZ,834,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TH,764,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TL,626,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TG,768,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TK,772,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
