season,week,event_id,team_abbr,athlete_id,athlete_name,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec_tgt,rec_rec,rec_yds,rec_td,fum_lost,k_fgm,k_fga,xp_made,xp_att,position,player_id,player_name
2025,3,401772843,ARI,4363538,Chad Ryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4363538,Chad Ryland
2025,3,401772843,ARI,4426844,Elijah Higgins,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,,4426844,Elijah Higgins
2025,3,401772843,ARI,4362478,Emari Demercado,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,4362478,Emari Demercado
2025,3,401772843,ARI,4037235,Greg Dortch,0,0,0,0,0,1,5,0,0,2,3,0,0,0,0,0,0,,4037235,Greg Dortch
2025,3,401772843,ARI,3886633,Hjalte Froholdt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3886633,Hjalte Froholdt
2025,3,401772843,ARI,3045147,James Conner,0,0,0,0,0,9,22,0,0,3,15,0,0,0,0,0,0,,3045147,James Conner
2025,3,401772843,ARI,3917315,Kyler Murray,22,35,159,1,0,6,37,0,0,0,0,0,0,0,0,0,0,,3917315,Kyler Murray
2025,3,401772843,ARI,4432708,Marvin Harrison Jr.,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,,4432708,Marvin Harrison Jr.
2025,3,401772843,ARI,4360761,Michael Wilson,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,,4360761,Michael Wilson
2025,3,401772843,ARI,4696700,Tip Reiman,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,,4696700,Tip Reiman
2025,3,401772843,ARI,4429275,Trey Benson,0,0,0,0,0,10,42,0,0,3,9,0,0,0,0,0,0,,4429275,Trey Benson
2025,3,401772843,ARI,4361307,Trey McBride,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0,0,0,,4361307,Trey McBride
2025,3,401772843,ARI,3059722,Zay Jones,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,,3059722,Zay Jones
2025,3,401772838,ATL,4430807,Bijan Robinson,0,0,0,0,0,13,72,0,0,5,39,0,0,0,0,0,0,,4430807,Bijan Robinson
2025,3,401772838,ATL,4035020,Charlie Woerner,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,,4035020,Charlie Woerner
2025,3,401772838,ATL,4040655,Darnell Mooney,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,,4040655,Darnell Mooney
2025,3,401772838,ATL,3871102,David Sills V,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,,3871102,David Sills V
2025,3,401772838,ATL,4567111,DeMarcco Hellams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4567111,DeMarcco Hellams
2025,3,401772838,ATL,4426502,Drake London,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,0,0,,4426502,Drake London
2025,3,401772838,ATL,14880,Kirk Cousins,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14880,Kirk Cousins
2025,3,401772838,ATL,4360248,Kyle Pitts Sr.,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,,4360248,Kyle Pitts Sr.
2025,3,401772838,ATL,4360423,Michael Penix Jr.,18,36,172,0,2,2,9,0,0,0,0,0,0,0,0,0,0,,4360423,Michael Penix Jr.
2025,3,401772838,ATL,4605841,Nathan Carter,0,0,0,0,0,7,46,0,0,0,0,0,1,0,0,0,0,,4605841,Nathan Carter
2025,3,401772838,ATL,4051167,Parker Romo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4051167,Parker Romo
2025,3,401772838,ATL,3728262,Ray-Ray McCloud III,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,,3728262,Ray-Ray McCloud III
2025,3,401772838,ATL,4373626,Tyler Allgeier,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,,4373626,Tyler Allgeier
2025,3,401772812,BAL,4241263,Charlie Kolar,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,,4241263,Charlie Kolar
2025,3,401772812,BAL,15795,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,,15795,DeAndre Hopkins
2025,3,401772812,BAL,3043078,Derrick Henry,0,1,0,0,0,12,50,1,0,1,7,0,1,0,0,0,0,,3043078,Derrick Henry
2025,3,401772812,BAL,4696882,Devontez Walker,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,,4696882,Devontez Walker
2025,3,401772812,BAL,4038441,Justice Hill,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,,4038441,Justice Hill
2025,3,401772812,BAL,3916387,Lamar Jackson,21,27,288,3,0,7,35,0,0,0,0,0,0,0,0,0,0,,3916387,Lamar Jackson
2025,3,401772812,BAL,3116365,Mark Andrews,0,0,0,0,0,0,0,0,0,6,91,2,0,0,0,0,0,,3116365,Mark Andrews
2025,3,401772812,BAL,4360939,Rashod Bateman,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0,0,0,,4360939,Rashod Bateman
2025,3,401772812,BAL,4241424,Tylan Wallace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4241424,Tylan Wallace
2025,3,401772812,BAL,4697745,Tyler Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4697745,Tyler Loop
2025,3,401772812,BAL,4429615,Zay Flowers,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,,4429615,Zay Flowers
2025,3,401772937,BUF,4576069,Brandon Codrington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4576069,Brandon Codrington
2025,3,401772937,BUF,4385690,Dalton Kincaid,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0,0,0,,4385690,Dalton Kincaid
2025,3,401772937,BUF,4372414,Elijah Moore,0,0,0,0,0,1,11,0,0,2,30,0,0,0,0,0,0,,4372414,Elijah Moore
2025,3,401772937,BUF,4573699,Jackson Hawes,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,,4573699,Jackson Hawes
2025,3,401772937,BUF,4379399,James Cook,0,0,0,0,0,19,108,1,0,3,10,0,0,0,0,0,0,,4379399,James Cook
2025,3,401772937,BUF,3918298,Josh Allen,22,28,213,3,0,4,25,0,0,0,0,0,0,0,0,0,0,,3918298,Josh Allen
2025,3,401772937,BUF,4242433,Joshua Palmer,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,,4242433,Joshua Palmer
2025,3,401772937,BUF,4635008,Keon Coleman,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,,4635008,Keon Coleman
2025,3,401772937,BUF,4373678,Khalil Shakir,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0,0,0,,4373678,Khalil Shakir
2025,3,401772937,BUF,11122,Matt Prater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11122,Matt Prater
2025,3,401772937,BUF,4429501,Ray Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4429501,Ray Davis
2025,3,401772937,BUF,3915411,Ty Johnson,0,0,0,0,0,3,13,0,0,1,8,0,0,0,0,0,0,,3915411,Ty Johnson
2025,3,401772937,BUF,4241476,Tyrell Shavers,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,,4241476,Tyrell Shavers
2025,3,401772838,CAR,14012,Andy Dalton,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,,14012,Andy Dalton
2025,3,401772838,CAR,4685720,Bryce Young,16,24,121,0,0,2,8,1,0,0,0,0,0,0,0,0,0,,4685720,Bryce Young
2025,3,401772838,CAR,4360763,Brycen Tremayne,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,,4360763,Brycen Tremayne
2025,3,401772838,CAR,4241416,Chuba Hubbard,0,0,0,0,0,17,73,0,0,2,3,0,0,0,0,0,0,,4241416,Chuba Hubbard
2025,3,401772838,CAR,4212909,David Moore,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,,4212909,David Moore
2025,3,401772838,CAR,4426926,Demani Richardson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4426926,Demani Richardson
2025,3,401772838,CAR,3135321,Hunter Renfrow,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,,3135321,Hunter Renfrow
2025,3,401772838,CAR,4431588,Ja'Tavion Sanders,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,,4431588,Ja'Tavion Sanders
2025,3,401772838,CAR,4683243,Mitchell Evans,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,,4683243,Mitchell Evans
