athlete_id,athlete_name,position,team_abbr,points_total,weeks_played,points_per_game
4429059,Woody Marks,,HOU,38.9,4,9.725
3915416,DJ Moore,,CHI,38.8,4,9.7
4241478,DeVonta Smith,,PHI,38.8,4,9.7
4241389,CeeDee Lamb,,DAL,38.2,2,19.1
4426348,Jayden Daniels,,WSH,37.82,2,18.91
4362238,Chase Brown,,CIN,37.7,4,9.425
4426388,Jameson Williams,,DET,37.400000000000006,4,9.350000000000001
4432710,TreVeyon Henderson,,NE,37.4,4,9.35
4430539,Brenton Strange,,JAX,37.2,4,9.3
4259147,Jake Tonges,,SF,36.5,4,9.125
3128720,Nick Chubb,,HOU,36.4,4,9.1
4432773,Brian Thomas Jr.,,JAX,36.0,4,9.0
4243389,Calvin Austin III,,PIT,35.9,4,8.975
4568490,RJ Harvey,,DEN,35.7,4,8.925
4429275,Trey Benson,,ARI,35.4,4,8.85
3676833,KaVontae Turpin,,DAL,35.2,4,8.8
3120348,JuJu Smith-Schuster,,KC,35.1,4,8.775
4047646,A.J. Brown,,PHI,35.1,4,8.775
4241464,Mac Jones,,SF,35.02,2,17.51
2576980,Marcus Mariota,,WSH,34.52,2,17.26
2573079,Carson Wentz,,MIN,34.519999999999996,2,17.259999999999998
4686472,Marvin Mims Jr.,,DEN,34.5,4,8.625
16737,Mike Evans,,TB,34.0,3,11.333333333333334
4430027,Sam LaPorta,,DET,33.7,4,8.425
4575131,Jacory Croskey-Merritt,,WSH,33.699999999999996,4,8.424999999999999
4369863,Cedric Tillman,,CLE,33.6,4,8.4
4569173,Rhamondre Stevenson,,NE,33.6,4,8.4
4612826,Ladd McConkey,,LAC,33.4,4,8.35
5083076,Harold Fannin Jr.,,CLE,33.4,4,8.35
3045147,James Conner,,ARI,33.300000000000004,3,11.100000000000001
3135321,Hunter Renfrow,,CAR,32.5,4,8.125
4429022,Kayshon Boutte,,NE,32.5,4,8.125
4361741,Brock Purdy,,SF,32.44,2,16.22
2977187,Cooper Kupp,,SEA,31.2,4,7.8
4241463,Jerry Jeudy,,CLE,31.2,4,7.8
4036133,T.J. Hockenson,,MIN,30.5,4,7.625
2976592,Sterling Shepard,,TB,30.3,4,7.575
4373626,Tyler Allgeier,,ATL,29.9,4,7.475
4239993,Tee Higgins,,CIN,29.6,4,7.4
4361577,Dyami Brown,,JAX,29.1,3,9.700000000000001
3886812,Jake Browning,,CIN,29.040000000000003,3,9.680000000000001
4688380,Cam Ward,,TEN,28.76,4,7.19
3117256,Dalton Schultz,,HOU,28.6,4,7.15
5081397,Dylan Sampson,,CLE,28.200000000000003,4,7.050000000000001
15795,DeAndre Hopkins,,BAL,28.2,4,7.05
4697815,Rachaad White,,TB,28.2,4,7.05
3917914,Olamide Zaccheaus,,CHI,28.0,4,7.0
3886598,Jauan Jennings,,SF,27.9,3,9.299999999999999
4882093,Bhayshul Tuten,,JAX,27.8,4,6.95
4426948,Luke McCaffrey,,WSH,27.6,3,9.200000000000001
4576297,AJ Barner,,SEA,27.5,4,6.875
4361529,Isiah Pacheco,,KC,27.3,4,6.825
4360939,Rashod Bateman,,BAL,27.2,4,6.8
3054212,Jonnu Smith,,PIT,27.1,4,6.775
3123076,David Njoku,,CLE,26.8,4,6.7
4045163,Miles Sanders,,DAL,26.7,4,6.675
4701936,Matthew Golden,,GB,26.5,4,6.625
4360078,Alec Pierce,,IND,26.1,3,8.700000000000001
4688813,Josh Downs,,IND,26.1,4,6.525
3059915,Kareem Hunt,,KC,26.099999999999998,4,6.5249999999999995
11252,Joe Flacco,,CLE,25.900000000000002,4,6.4750000000000005
4597703,Tory Horton,,SEA,25.4,3,8.466666666666667
4360635,Chig Okonkwo,,TEN,25.4,4,6.35
14163,Tyrod Taylor,,NYJ,25.02,2,12.51
4372780,Tommy Tremble,,CAR,25.0,4,6.25
3121422,Terry McLaurin,,WSH,24.9,3,8.299999999999999
4685415,Travis Hunter,,JAX,24.8,4,6.2
4258595,Cole Kmet,,CHI,24.6,4,6.15
4426385,Zach Charbonnet,,SEA,24.1,3,8.033333333333333
3925357,Calvin Ridley,,TEN,24.099999999999998,4,6.0249999999999995
4036131,Noah Fant,,CIN,24.0,3,8.0
4242433,Joshua Palmer,,BUF,23.8,4,5.95
4382466,Jalen Nailor,,MIN,23.8,4,5.95
4685278,Luther Burden III,,CHI,23.6,4,5.9
2991662,Mack Hollins,,NE,23.2,4,5.8
4433970,J.J. McCarthy,,MIN,23.04,2,11.52
3916945,Darius Slayton,,NYG,22.5,4,5.625
4599739,Kendre Miller,,NO,22.5,4,5.625
4257364,Zavier Scott,,MIN,22.4,2,11.2
4239944,Hunter Long,,JAX,22.1,3,7.366666666666667
4429096,Blake Corum,,LAR,21.9,4,5.475
4808766,Mason Taylor,,NYJ,21.8,4,5.45
4429148,Theo Johnson,,NYG,21.6,4,5.4
4428850,Dontayvion Wicks,,GB,21.4,4,5.35
4038815,Rico Dowdle,,CAR,21.3,4,5.325
4696882,Devontez Walker,,BAL,21.0,2,10.5
16731,Brandin Cooks,,NO,20.8,4,5.2
4360516,Tyrone Tracy Jr.,,NYG,20.2,3,6.733333333333333
4431588,Ja'Tavion Sanders,,CAR,20.2,3,6.733333333333333
4249417,Jalen Tolbert,,DAL,20.1,4,5.025
16002,Kyle Juszczyk,,SF,20.0,4,5.0
4432620,Parker Washington,,JAX,19.9,3,6.633333333333333
4877706,Jayden Higgins,,HOU,19.9,4,4.975
4689114,Jaxson Dart,,NYG,19.840000000000003,3,6.613333333333334
4372414,Elijah Moore,,BUF,18.9,4,4.725
4569603,Malik Washington,,MIA,18.7,4,4.675
4597500,Adonai Mitchell,,IND,18.7,4,4.675
4686422,Xavier Hutchinson,,HOU,18.7,4,4.675
4426553,Davis Allen,,LAR,18.400000000000002,4,4.6000000000000005
4372019,Jerome Ford,,CLE,18.2,4,4.55
3042519,Aaron Jones Sr.,,MIN,18.0,2,9.0
4360763,Brycen Tremayne,,CAR,17.9,3,5.966666666666666
2576925,Darren Waller,,MIA,17.7,1,17.7
3127586,Jeremy McNichols,,WSH,17.6,3,5.866666666666667
4360797,Tutu Atwell,,LAR,17.2,4,4.3
4683062,Xavier Worthy,,KC,17.1,2,8.55
3043275,Austin Hooper,,NE,17.0,4,4.25
3045523,Kendrick Bourne,,SF,16.7,3,5.566666666666666
3911853,Adam Trautman,,DEN,16.7,3,5.566666666666666
4808839,Isaiah Bond,,CLE,16.4,4,4.1
3915511,Joe Burrow,,CIN,15.86,2,7.93
4360761,Michael Wilson,,ARI,15.6,4,3.9
4429205,Jordan Addison,,MIN,15.4,1,15.4
4573699,Jackson Hawes,,BUF,15.4,4,3.85
4685247,Braelon Allen,,NYJ,15.3,4,3.825
4683243,Mitchell Evans,,CAR,15.100000000000001,3,5.033333333333334
4040655,Darnell Mooney,,ATL,14.9,3,4.966666666666667
4432775,Dont'e Thornton Jr.,,LV,14.4,4,3.6
4711533,Ollie Gordon II,,MIA,14.4,4,3.6
4361372,Jeremy Ruckert,,NYJ,14.399999999999999,3,4.8
3051876,Evan Engram,,DEN,14.2,3,4.733333333333333
4887558,Emanuel Wilson,,GB,14.000000000000002,3,4.666666666666667
4037235,Greg Dortch,,ARI,13.6,4,3.4
4360294,Antonio Gibson,,NE,13.6,4,3.4
4362249,Jayden Reed,,GB,13.5,1,13.5
4361411,Pat Freiermuth,,PIT,13.5,3,4.5
4686728,Gunnar Helm,,TEN,13.4,4,3.35
4595342,Oronde Gadsden II,,LAC,13.2,2,6.6
4678006,Elijah Arroyo,,SEA,13.2,4,3.3
3068267,Austin Ekeler,,WSH,13.1,2,6.55
4040612,Luke Farrell,,SF,12.9,3,4.3
4241424,Tylan Wallace,,BAL,12.9,3,4.3
4427095,DeMario Douglas,,NE,12.7,3,4.233333333333333
3040151,George Kittle,,SF,12.5,1,12.5
3728262,Ray-Ray McCloud III,,ATL,12.4,4,3.1
5123663,Isaac TeSlaa,,DET,12.200000000000001,3,4.066666666666667
2573401,Tyler Higbee,,LAR,12.2,3,4.066666666666666
4361409,Jahan Dotson,,PHI,12.0,3,4.0
4241474,Brian Robinson Jr.,,SF,11.9,4,2.975
4242392,Brock Wright,,DET,11.8,1,11.8
4569382,Jordan Whittington,,LAR,11.8,4,2.95
4034862,Jack Stoll,,NO,11.799999999999999,2,5.8999999999999995
3127310,Drew Sample,,CIN,11.7,3,3.9
4241457,Najee Harris,,LAC,11.6,3,3.8666666666666667
2973405,Kalif Raymond,,DET,11.6,4,2.9
4608686,Kyle Monangai,,CHI,11.5,4,2.875
3128390,Allen Lazard,,NYJ,11.100000000000001,2,5.550000000000001
4429086,Michael Mayer,,LV,10.7,3,3.5666666666666664
2577327,Tyler Lockett,,TEN,10.600000000000001,4,2.6500000000000004
3116164,Mike Gesicki,,CIN,10.6,4,2.65
3895856,Christian Kirk,,HOU,10.5,2,5.25
4379401,John FitzPatrick,,GB,10.399999999999999,2,5.199999999999999
2310331,Tyler Johnson,,NYJ,10.3,3,3.4333333333333336
4690070,Mitchell Tinsley,,CIN,10.200000000000001,3,3.4000000000000004
4362478,Emari Demercado,,ARI,10.1,2,5.05
4362748,Tyler Badie,,DEN,9.899999999999999,3,3.2999999999999994
4362619,Chris Rodriguez Jr.,,WSH,9.8,2,4.9
2576581,Chris Moore,,WSH,9.8,3,3.266666666666667
3921690,Josh Oliver,,MIN,9.7,3,3.233333333333333
4569559,Devaughn Vele,,NO,9.6,2,4.8
4426844,Elijah Higgins,,ARI,9.5,3,3.1666666666666665
4243331,Cade Otton,,TB,9.4,3,3.1333333333333333
4035656,Ben Skowronek,,PIT,9.2,2,4.6
4428796,Casey Washington,,ATL,9.2,2,4.6
4369466,Ryan Miller,,TB,9.0,3,3.0
4431487,Savion Williams,,GB,8.700000000000001,4,2.1750000000000003
5083754,Ryan Flournoy,,DAL,8.7,2,4.35
3915486,Tyler Conklin,,LAC,8.5,3,2.8333333333333335
2576414,Raheem Mostert,,LV,8.3,1,8.3
4428085,Luke Musgrave,,GB,8.200000000000001,3,2.733333333333334
4240472,Noah Gray,,KC,8.200000000000001,4,2.0500000000000003
4695404,Isaiah Davis,,NYJ,8.100000000000001,3,2.7000000000000006
3149687,Chris Brooks,,GB,8.1,3,2.6999999999999997
4596602,Brashard Smith,,KC,8.1,3,2.6999999999999997
3930086,Dawson Knox,,BUF,7.9,3,2.6333333333333333
4602667,Jaylin Lane,,WSH,7.9,4,1.975
16460,Adam Thielen,,MIN,7.699999999999999,4,1.9249999999999998
4686612,Tre' Harris,,LAC,7.5,4,1.875
4361777,Zamir White,,LV,7.3999999999999995,3,2.4666666666666663
4723086,Colston Loveland,,CHI,7.3,3,2.433333333333333
4911851,LeQuint Allen Jr.,,JAX,7.0,4,1.75
4431268,Chimere Dike,,TEN,6.8,4,1.7
3121409,Noah Brown,,WSH,6.6,2,3.3
4689334,Malik Heath,,GB,6.6,2,3.3
3929785,Nick Westbrook-Ikhine,,MIA,6.6,3,2.1999999999999997
3930066,Van Jefferson,,TEN,6.4,3,2.1333333333333333
4601080,Raheim Sanders,,CLE,6.3,1,6.3
4047422,Tanner Conner,,MIA,6.3,2,3.15
4361516,Daniel Bellinger,,NYG,6.3,3,2.1
14012,Andy Dalton,,CAR,6.220000000000001,2,3.1100000000000003
4426496,Cade Stover,,HOU,6.2,1,6.2
3915411,Ty Johnson,,BUF,6.1,4,1.525
3118892,Justin Watson,,HOU,6.0,2,3.0
3059722,Zay Jones,,ARI,5.9,2,2.95
4368003,Andrei Iosivas,,CIN,5.9,2,2.95
4428678,Jamari Thrash,,CLE,5.800000000000001,3,1.9333333333333336
4567096,John Metchie III,,PHI,5.8,3,1.9333333333333333
4040761,Devin Singletary,,NYG,5.8,4,1.45
3116165,Chris Godwin Jr.,,TB,5.6,1,5.6
4603186,Jack Bech,,LV,5.3,2,2.65
4430802,Darnell Washington,,PIT,5.0,2,2.5
2998565,Mo Alie-Cox,,IND,4.8,2,2.4
4430034,Xavier Legette,,CAR,4.8,2,2.4
4696700,Tip Reiman,,ARI,4.8,2,2.4
4427238,Dillon Gabriel,,CLE,4.76,2,2.38
4386544,Xavier Smith,,LAR,4.6,1,4.6
4239934,AJ Dillon,,PHI,4.6,3,1.5333333333333332
3127292,Will Dissly,,LAC,4.5,2,2.25
3917668,Alec Ingold,,MIA,4.4,2,2.2
4241476,Tyrell Shavers,,BUF,4.4,2,2.2
4874509,DJ Giddens,,IND,4.3999999999999995,3,1.4666666666666666
4061956,Ashton Dulin,,IND,4.3,2,2.15
4365395,Julian Hill,,MIA,4.3,2,2.15
4372096,Luke Schoonmaker,,DAL,4.3,4,1.075
4241263,Charlie Kolar,,BAL,4.2,1,4.2
4429835,George Holani,,SEA,4.2,1,4.2
4241374,Grant Calcaterra,,PHI,4.2,2,2.1
4372716,Nikko Remigio,,KC,4.2,2,2.1
4586312,Jaylin Noel,,HOU,4.1,3,1.3666666666666665
4366963,Dylan Laube,,LV,3.9000000000000004,2,1.9500000000000002
4613202,Kyle Williams,,NE,3.8000000000000003,3,1.2666666666666668
3115306,Josh Reynolds,,NYJ,3.8,2,1.9
4600981,Pat Bryant,,DEN,3.8,2,1.9
4429501,Ray Davis,,BUF,3.7999999999999994,4,0.9499999999999998
4361988,James Mitchell,,CAR,3.7,1,3.7
4043016,Dee Eskridge,,MIA,3.7,2,1.85
4360231,Lucas Krull,,DEN,3.5,2,1.75
3134353,Tim Patrick,,JAX,3.5,3,1.1666666666666667
4242557,Colby Parkinson,,LAR,3.1,2,1.55
3116389,Samaje Perine,,CIN,3.1,3,1.0333333333333334
3043116,Demarcus Robinson,,SF,3.0,1,3.0
4429105,Arian Smith,,NYJ,3.0,2,1.5
4685350,Trevor Etienne,,CAR,2.9,4,0.725
4367567,Julius Chestnut,,TEN,2.8000000000000003,3,0.9333333333333335
4360405,Jake Bobo,,SEA,2.7,1,2.7
4212909,David Moore,,CAR,2.7,2,1.35
3122168,Trent Sherfield Sr.,,DEN,2.6,2,1.3
4039160,Kylen Granson,,PHI,2.6,2,1.3
4431545,Will Shipley,,PHI,2.6,2,1.3
2983509,Dare Ogunbowale,,HOU,2.5999999999999996,1,2.5999999999999996
4605841,Nathan Carter,,ATL,2.5999999999999996,1,2.5999999999999996
4383440,Nate Adkins,,DEN,2.5,1,2.5
4245144,Tay Martin,,WSH,2.4,1,2.4
4608810,Tez Johnson,,TB,2.3,3,0.7666666666666666
4401805,Dareke Young,,SEA,2.2,1,2.2
2975863,Eric Saubert,,SEA,2.2,2,1.1
4819231,Kaleb Johnson,,PIT,2.1,3,0.7000000000000001
4428943,Jacardia Wright,,SEA,2.0,1,2.0
4430191,Skyy Moore,,SF,2.0,3,0.6666666666666666
3121427,Curtis Samuel,,BUF,1.9,1,1.9
3871102,David Sills V,,ATL,1.9,1,1.9
4240021,Cam Akers,,MIN,1.9,1,1.9
4565185,Tai Felton,,MIN,1.9,1,1.9
3051738,Marquez Valdes-Scantling,,SF,1.9,2,0.95
4362617,Bryce Oliver,,TEN,1.8,1,1.8
4241961,Connor Heyward,,PIT,1.8,2,0.9
3929914,Adam Prentice,,DEN,1.7999999999999998,2,0.8999999999999999
4434153,Tyson Bagent,,CHI,1.78,1,1.78
2531358,Chris Manhertz,,NYG,1.7,1,1.7
4429299,Tahj Brooks,,CIN,1.7,1,1.7
4431492,Roman Wilson,,PIT,1.7,1,1.7
4690923,Ben Sinnott,,WSH,1.7,1,1.7
3052096,Johnny Mundt,,JAX,1.7,3,0.5666666666666667
2972515,Cooper Rush,,BAL,1.6800000000000002,2,0.8400000000000001
4700712,Cam Grandy,,CIN,1.6,1,1.6
4429676,Tyler Goodson,,IND,1.6,2,0.8
4361259,Zach Wilson,,MIA,1.58,1,1.58
4360967,Brevyn Spann-Ford,,DAL,1.3,2,0.65
4429013,Tank Bigsby,,JAX,1.2,1,1.2
14880,Kirk Cousins,,ATL,1.16,1,1.16
4573398,Max Brosmer,,MIN,1.16,1,1.16
4373684,Scott Matlock,,LAC,1.1,1,1.1
4383429,Jacob Saylors,,DET,1.1,1,1.1
3039707,Mitchell Trubisky,,BUF,0.98,1,0.98
4682652,Devin Neal,,NO,0.9,1,0.9
4383396,Hunter Luepke,,DAL,0.6,1,0.6
3924327,Drew Lock,,SEA,0.5,1,0.5
4035020,Charlie Woerner,,ATL,0.5,1,0.5
4360238,Dameon Pierce,,HOU,0.5,1,0.5
4690013,Rasheen Ali,,BAL,0.5,1,0.5
3116407,Mason Rudolph,,PIT,0.48,1,0.48
4421446,Craig Reynolds,,DET,0.4,1,0.4
4432734,Jalen Milroe,,SEA,0.4,2,0.2
2578570,Jacoby Brissett,,ARI,0.2,1,0.2
4430871,Sean Tucker,,TB,0.2,1,0.2
4240657,Michael Carter,,ARI,0.1,1,0.1
10621,Nick Folk,,NYJ,0.0,4,0.0
11122,Matt Prater,,BUF,0.0,4,0.0
12460,Graham Gano,,NYG,0.0,3,0.0
14958,Demario Davis,,NO,0.0,1,0.0
15863,Darius Slay,,PIT,0.0,1,0.0
16339,Brandon McManus,,GB,0.0,4,0.0
17372,Chris Boswell,,PIT,0.0,4,0.0
17427,Cairo Santos,,CHI,0.0,4,0.0
2473037,Jason Myers,,SEA,0.0,4,0.0
2580216,DeAndre Carter,,CLE,0.0,1,0.0
2971573,Ka'imi Fairbairn,,HOU,0.0,4,0.0
2972342,Adam Butler,,LV,0.0,1,0.0
2976560,Danielle Hunter,,HOU,0.0,1,0.0
2978935,Xavien Howard,,IND,0.0,1,0.0
2985659,Wil Lutz,,DEN,0.0,4,0.0
3045207,Jourdan Lewis,,JAX,0.0,1,0.0
3045282,T.J. Watt,,PIT,0.0,1,0.0
3047495,Sebastian Joseph-Day,,TEN,0.0,1,0.0
3047876,KhaDarel Hodge,,ATL,0.0,1,0.0
3049899,Younghoe Koo,,ATL,0.0,1,0.0
3050073,Foyesade Oluokun,,JAX,0.0,1,0.0
3050478,Jake Elliott,,PHI,0.0,4,0.0
3050916,Mike Ford Jr.,,ATL,0.0,1,0.0
3051909,Daniel Carlson,,LV,0.0,4,0.0
3054840,Jonathan Allen,,MIN,0.0,1,0.0
3055899,Harrison Butker,,KC,0.0,4,0.0
3056354,Antonio Hamilton Sr.,,WSH,0.0,1,0.0
3061612,Jamal Agnew,,ATL,0.0,1,0.0
3115962,Jabrill Peppers,,PIT,0.0,1,0.0
3116729,Garrett Bradbury,,NE,0.0,1,0.0
3124084,Joey Slye,,TEN,0.0,4,0.0
3129310,Drue Tranquill,,KC,0.0,1,0.0
3134362,Vita Vea,,TB,0.0,1,0.0
3138826,Fred Warner,,SF,0.0,1,0.0
3139387,D.J. Reed,,DET,0.0,1,0.0
3150744,Chase McLaughlin,,TB,0.0,4,0.0
3722362,Brett Rypien,,CIN,0.0,1,0.0
3886633,Hjalte Froholdt,,ARI,0.0,1,0.0
3914397,Scotty Miller,,PIT,0.0,1,0.0
3915189,Roquan Smith,,BAL,0.0,1,0.0
3917331,Erik McCoy,,NO,0.0,1,0.0
3917909,Juan Thornhill,,PIT,0.0,1,0.0
3918331,Andrew Wingard,,JAX,0.0,1,0.0
3919510,Alex Bachman,,LV,0.0,1,0.0
3925345,Minkah Fitzpatrick,,MIA,0.0,1,0.0
3930270,Blake Brandel,,MIN,0.0,1,0.0
3936185,Jamie Gillan,,NYG,0.0,1,0.0
3953687,Brandon Aubrey,,DAL,0.0,4,0.0
4030899,Spencer Brown,,BUF,0.0,1,0.0
4034949,Eddy Pineiro,,SF,0.0,3,0.0
4037626,Divine Deablo,,ATL,0.0,1,0.0
4039059,Brandon Jones,,DEN,0.0,1,0.0
4040605,Nick Bosa,,SF,0.0,1,0.0
4040774,Harrison Bryant,,HOU,0.0,1,0.0
4044540,Isaiah Rodgers,,MIN,0.0,1,0.0
4051167,Parker Romo,,ATL,0.0,3,0.0
4076803,Jordan Meredith,,LV,0.0,1,0.0
4240585,AJ Epenesa,,BUF,0.0,1,0.0
4240608,James Houston,,DAL,0.0,1,0.0
4241385,Creed Humphrey,,KC,0.0,1,0.0
4241984,Jeff Okudah,,MIN,0.0,1,0.0
4241993,Pete Werner,,NO,0.0,1,0.0
4242436,Theo Jackson,,MIN,0.0,1,0.0
4242558,Tucker Fisk,,LAC,0.0,2,0.0
4242975,Jaelan Phillips,,MIA,0.0,1,0.0
4243181,Nate Landman,,LAR,0.0,2,0.0
4243256,Devin Lloyd,,JAX,0.0,1,0.0
4243371,Riley Patterson,,MIA,0.0,3,0.0
4244606,Zaven Collins,,ARI,0.0,1,0.0
4249087,Matt Gay,,WSH,0.0,4,0.0
4257188,Charlie Jones,,CIN,0.0,1,0.0
4258199,Cesar Ruiz,,NO,0.0,1,0.0
4258620,Andre Szmyt,,CLE,0.0,4,0.0
4259166,Terrel Bernard,,BUF,0.0,1,0.0
4259566,Andrew Thomas,,NYG,0.0,1,0.0
4259619,Blake Grupe,,NO,0.0,4,0.0
4360234,Evan McPherson,,CIN,0.0,4,0.0
4360290,Brayden Willis,,SF,0.0,1,0.0
4360689,Tyler Shough,,NO,0.0,1,0.0
4361178,Cam Jurgens,,PHI,0.0,1,0.0
4361652,Payton Wilson,,PIT,0.0,1,0.0
4362018,Blake Whiteheart,,CLE,0.0,1,0.0
4362081,Cameron Dicker,,LAC,0.0,4,0.0
4362245,Braden Fiske,,LAR,0.0,1,0.0
4362580,Bernhard Raimann,,IND,0.0,1,0.0
4363538,Chad Ryland,,ARI,0.0,4,0.0
4372066,Jake Moody,,SF,0.0,1,0.0
4372505,Payne Durham,,TB,0.0,1,0.0
4372758,Kevin Austin Jr.,,NO,0.0,1,0.0
