activitytype_from,flowobject_from,activitytype_to,flowobject_to,classification_from,classification_to,accounttype,comment,skos_uri
at_3821_84,fi_39910_1,01,6200,bonsai_v2_0,undata_energy_stats,supply,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ai_3510_8,fi_17100_8,01,7000G,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_7,fi_17100_7,01,7000H,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_12,fi_17100_12,01,7000N,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_10,fi_17100_10,01,7000S,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_10,fi_17100_10,01,7000T,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_11,fi_17100_11,01,7000W,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,01,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0721,fi_13000,01,9101,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3520_4,,01BI,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0610_1,,01CR,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3520_2,,01MG,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2815_3,,015EB,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_2815_2,,015HP,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_12,,015N,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_13,,015O,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_7,,015PH,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_10,,015SP,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_14,,015T,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_11,,015W,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_7,,016HY,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_12,,016N,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_13,,016O,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_10,,016SP,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_14,,016T,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_11,,016W,,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3510_7,fi_17100,015HY,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_7,fi_17100,015PH,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_7,fi_17100,016HY,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_7,fi_17100,016PH,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,015GC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,015HC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,015NC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,015OC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,016GC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,016HC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,016NC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_17100,016OC,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,015GC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,015HC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,015NC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,015OC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,016GC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,016HC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,016NC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,fi_1730,016OC,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,015GH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,015NH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,015OH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,016GH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,016HH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,fi_1730,016OH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1920,,013,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_501,,051,,bonsai_v2_0,undata_energy_stats,use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_51,,052,,bonsai_v2_0,undata_energy_stats,use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_2815_3,,0889E,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2815_2,,0889H,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_1910,,081,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3520_2,,082,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1910,,083,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2410,,084,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0220_2,,085CH,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2011_07_01,,085GL,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1920,,086,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0620,,087,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,,08821,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,,08822,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,,08831,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,,08832,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_05,,0911,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3520_4,,0914,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2011_07_09,,0915,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1910,,0921,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3520_2,,0922,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1910,,0923,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2410,,0924,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510_7,,0926,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_2,,0927,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_1,,0927,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0620,,0931,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1920_6,,0932,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_0220_2,,0933,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2011_07_01,,0934,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
aa_flare,,104A,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
aa_vent,,104B,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_2410,,1211,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_30,,1214C,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_28,,1214D,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_17,,1214G,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_1701_6,,1214G,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_18,,1214G,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_16,,1214H,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_f,,1214I,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_13,,1214J,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_492,,1221,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_491,,1222,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_51,,1223,,bonsai_v2_0,undata_energy_stats,final_use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_501,,1224,,bonsai_v2_0,undata_energy_stats,final_use,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_4930,,1226,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11010,,0100,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_341,,4699,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_333,,GR,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_0313,,5110,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_3,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_4,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_5,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_6,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_9,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_16,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_20,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_22,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_23,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_24,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_25,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_26,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_28,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_29,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100_30,,7000T,bonsai_v2_0,undata_energy_stats,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_11030,,0200,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_39141,,5120,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_39130,,5150,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_39230,,5140,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_1104,,0390,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_39110,,5130,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11010_1,,0110,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11010_3,,0121,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11010_2,,0129,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11030_2,,0210,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11030_1,,0220,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33100,,0311,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33429_2,,0312,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11020,,0320,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33429_1,,0350,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17200_3,,0360,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17200_1,,0371,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17200_2,,0379,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11050,,1100,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11050,,1200,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_12010,,2000,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_12020,,3000,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_12010,,4100,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
